devmac,phyname,type,first_time,last_time,duration_sec,strongest_signal,avg_lat,avg_lon,bytes_data
80:80:2C:08:5A:7C,IEEE802.11,"Wi-Fi AP",1774455143,1774455238,95,-96,35.796798000122,-78.6403655002319,0
80:80:2C:C6:BB:F1,IEEE802.11,"Wi-Fi AP",1774455143,1774455238,95,-95,35.796798000122,-78.6403655002319,0
80:80:2C:AD:C5:FA,IEEE802.11,"Wi-Fi AP",1774455143,1774455238,95,-95,35.796798000122,-78.6403655002319,0
30:67:A1:EE:DA:7E,IEEE802.11,"Wi-Fi AP",1774455147,1774455242,95,-79,35.7971543898503,-78.6401648392621,0
76:59:2A:D4:D9:A9,IEEE802.11,"Wi-Fi Bridged",1774455528,1774455623,95,0,0.0,0.0,820
30:8D:99:F9:41:01,IEEE802.11,"Wi-Fi Bridged",1774455591,1774455686,95,0,0.0,0.0,2018
46:47:99:FD:78:93,IEEE802.11,"Wi-Fi AP",1774455668,1774455763,95,-51,35.7814442142876,-78.6401307380188,0
08:36:C9:9A:04:5A,IEEE802.11,"Wi-Fi AP",1774456319,1774456414,95,-61,35.7362950176469,-78.6530433318788,0
58:96:71:4F:52:5B,IEEE802.11,"Wi-Fi AP",1774456323,1774456418,95,-64,35.7360025714376,-78.6528214521886,108
FC:12:63:76:56:1F,IEEE802.11,"Wi-Fi AP",1774456331,1774456426,95,-83,35.7358998765616,-78.6525373320782,0
30:93:BC:D4:F9:EE,IEEE802.11,"Wi-Fi AP",1774456402,1774456497,95,-89,35.7357206712197,-78.6518790811371,62
0E:03:CB:39:19:4E,IEEE802.11,"Wi-Fi Device",1774456422,1774456517,95,0,0.0,0.0,1832
0E:03:CB:26:15:04,IEEE802.11,"Wi-Fi Device",1774456422,1774456517,95,0,0.0,0.0,1832
0E:03:CB:8D:AE:EE,IEEE802.11,"Wi-Fi Device",1774456422,1774456517,95,0,0.0,0.0,1832
0E:03:CB:E5:5A:50,IEEE802.11,"Wi-Fi Device",1774456422,1774456517,95,0,0.0,0.0,1832
C0:C1:C0:39:B4:77,IEEE802.11,"Wi-Fi AP",1774456425,1774456520,95,-77,35.7355586005672,-78.6509645333002,0
66:3A:1E:C3:ED:F0,IEEE802.11,"Wi-Fi AP",1774456425,1774456520,95,-72,35.7355558893227,-78.6509356667453,0
30:87:D9:1D:0E:13,IEEE802.11,"Wi-Fi AP",1774456425,1774456520,95,-72,35.7355694672515,-78.6510766000761,0
56:CA:7D:B8:F8:9D,IEEE802.11,"Wi-Fi Client",1774456425,1774456520,95,-85,35.735612,-78.651560167,0
56:3A:1E:75:6B:A2,IEEE802.11,"Wi-Fi Ad-Hoc",1774456425,1774456520,95,-73,35.7355541432844,-78.6509180000651,56
60:19:71:9E:15:4C,IEEE802.11,"Wi-Fi AP",1774456426,1774456521,95,-78,35.7355730838499,-78.6511008334035,0
00:30:44:39:6A:FD,IEEE802.11,"Wi-Fi AP",1774456434,1774456529,95,-82,35.7355452223333,-78.6508113333334,0
C8:9E:43:86:71:1F,IEEE802.11,"Wi-Fi AP",1774456434,1774456529,95,-92,35.7355445666,-78.6508113332,0
0A:03:CB:3A:96:A4,IEEE802.11,"Wi-Fi Device",1774456435,1774456530,95,0,0.0,0.0,1832
0A:03:CB:0A:5F:5E,IEEE802.11,"Wi-Fi Device",1774456435,1774456530,95,0,0.0,0.0,1832
84:70:51:13:70:3C,IEEE802.11,"Wi-Fi AP",1774456437,1774456532,95,-91,35.7355442575455,-78.6508111514546,0
C8:9E:43:B0:27:CF,IEEE802.11,"Wi-Fi AP",1774456441,1774456536,95,-73,35.7355428890022,-78.650794722333,0
7A:45:58:9B:45:99,IEEE802.11,"Wi-Fi AP",1774456445,1774456540,95,0,0.0,0.0,0
C8:9E:43:F8:E6:0F,IEEE802.11,"Wi-Fi AP",1774456445,1774456540,95,-89,35.7355424763134,-78.6507771667077,0
0E:03:CB:B0:31:31,IEEE802.11,"Wi-Fi Device",1774456445,1774456540,95,0,0.0,0.0,1832
E6:CB:BC:BE:F8:44,IEEE802.11,"Wi-Fi AP",1774456457,1774456552,95,-75,35.7357170556131,-78.6504740563258,0
70:58:A4:49:86:53,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-33,35.7525722742449,-78.6675994302143,108
8C:5A:25:2C:36:18,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-73,35.7529299009383,-78.6674579705741,208
34:6F:92:83:DB:10,IEEE802.11,"Wi-Fi Client",1774456844,1774456939,95,-66,35.7526994451985,-78.6675472248855,0
94:A6:7E:AC:3C:50,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-85,35.7528881263971,-78.6674934216271,0
24:41:FE:2B:52:63,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-67,35.752739278622,-78.6675077531263,0
A0:8A:06:7E:67:E0,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-75,35.7529175428376,-78.667463962852,0
C8:99:B2:A5:CD:80,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-89,35.7529134592099,-78.6674264208582,0
FA:8F:CA:EB:E9:FC,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-66,35.7528007230972,-78.6674371148768,0
F4:39:09:38:A7:2C,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-67,35.7531009590362,-78.6673102117646,0
70:58:A4:D0:95:64,IEEE802.11,"Wi-Fi AP",1774456844,1774456939,95,-45,35.7526379799123,-78.6675828985076,0
70:58:A4:58:B2:6E,IEEE802.11,"Wi-Fi AP",1774456845,1774456940,95,-54,35.7526061671284,-78.6675892898371,108
24:41:FE:0E:07:76,IEEE802.11,"Wi-Fi AP",1774456846,1774456941,95,-89,35.7529631005479,-78.667444201901,0
2C:67:BE:5A:27:C3,IEEE802.11,"Wi-Fi AP",1774456848,1774456943,95,-84,35.753220666807,-78.667160389578,0
A0:8A:06:EC:02:80,IEEE802.11,"Wi-Fi AP",1774456848,1774456943,95,-83,35.7530266673256,-78.667355043607,0
D6:BE:DC:0F:3D:DE,IEEE802.11,"Wi-Fi AP",1774456848,1774456943,95,-84,35.7532795836967,-78.6671270007928,0
1E:67:BE:A5:08:99,IEEE802.11,"Wi-Fi AP",1774456848,1774456943,95,-83,35.753220666807,-78.667160389578,0
90:BF:D9:91:9E:AA,IEEE802.11,"Wi-Fi AP",1774456851,1774456946,95,-74,35.7532768331854,-78.6671048339814,0
D6:E2:2F:FB:30:5C,IEEE802.11,"Wi-Fi AP",1774456853,1774456948,95,-94,35.7533075003915,-78.6670887511409,0
A0:36:BC:2D:09:5A,IEEE802.11,"Wi-Fi AP",1774455124,1774455218,94,-84,35.7955387370825,-78.6408576599389,0
80:2A:A8:BD:E6:EA,IEEE802.11,"Wi-Fi AP",1774455132,1774455226,94,-94,35.7964038358344,-78.6405337668341,0
80:80:2C:37:D6:BA,IEEE802.11,"Wi-Fi AP",1774455140,1774455234,94,-78,35.7967815001256,-78.6403853346125,0
30:67:A1:DC:8E:07,IEEE802.11,"Wi-Fi AP",1774455141,1774455235,94,-86,35.7971805006951,-78.6401757242394,0
4E:67:A1:1B:FF:13,IEEE802.11,"Wi-Fi AP",1774455141,1774455235,94,-87,35.7971805006951,-78.6401757242394,0
E2:55:7D:3E:34:9A,IEEE802.11,"Wi-Fi Ad-Hoc",1774455574,1774455668,94,-89,35.7817340000025,-78.6400842499983,140
40:D5:21:F4:B8:B7,IEEE802.11,"Wi-Fi AP",1774455677,1774455771,94,-81,35.7815278029103,-78.6401281211065,0
55:26:CF:73:31:0E,Bluetooth,BTLE,1774456323,1774456417,94,0,35.7357389170793,-78.65252783305,0
84:EB:3E:C7:06:1D,IEEE802.11,"Wi-Fi AP",1774456323,1774456417,94,-67,35.7360653331745,-78.6528096662019,0
84:EB:3E:22:17:53,IEEE802.11,"Wi-Fi AP",1774456324,1774456418,94,-72,35.7359522778285,-78.6527984164885,0
AC:EC:80:79:99:34,IEEE802.11,"Wi-Fi AP",1774456324,1774456418,94,-88,35.7358592224606,-78.6526470552646,0
0A:03:CB:5D:B4:30,IEEE802.11,"Wi-Fi Device",1774456428,1774456522,94,0,0.0,0.0,1832
4A:A6:B8:AE:08:85,IEEE802.11,"Wi-Fi AP",1774456434,1774456528,94,-85,35.7355450556671,-78.6508172223334,0
7A:45:58:59:99:62,IEEE802.11,"Wi-Fi AP",1774456438,1774456532,94,-94,35.73554475,-78.65081066675,0
7A:45:58:4C:E9:56,IEEE802.11,"Wi-Fi AP",1774456438,1774456532,94,-93,35.7355445238571,-78.650810762,0
7A:45:58:72:BD:A0,IEEE802.11,"Wi-Fi AP",1774456438,1774456532,94,-93,35.73554475,-78.65081066675,0
C0:23:8D:AD:86:28,IEEE802.11,"Wi-Fi Bridged",1774456438,1774456532,94,0,0.0,0.0,337
0E:03:CB:8D:B7:CD,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:99:05:87,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:7F:D1:3E,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:52:12:FD,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:70:21:7D,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:2E:37:AF,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:F6:2E:A1,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:77:0B:50,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:20:C1:1C,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:DF:32:FC,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
0E:03:CB:62:28:7B,IEEE802.11,"Wi-Fi Device",1774456446,1774456540,94,0,0.0,0.0,1832
80:8D:B7:F6:51:2B,IEEE802.11,"Wi-Fi AP",1774456457,1774456551,94,-89,35.735543833,-78.650811167,0
70:58:A4:1E:DD:53,IEEE802.11,"Wi-Fi AP",1774456840,1774456934,94,-43,35.7526749840833,-78.6675762702658,54
70:58:A4:F5:0C:B7,IEEE802.11,"Wi-Fi AP",1774456845,1774456939,94,-72,35.7525823336885,-78.6676237101564,54
08:7B:12:48:BB:F0,IEEE802.11,"Wi-Fi AP",1774456845,1774456939,94,-92,35.7533472510522,-78.6671599211319,0
1E:67:BE:A6:D3:83,IEEE802.11,"Wi-Fi AP",1774456848,1774456942,94,-86,35.7532795836967,-78.6671270007928,0
42:8A:06:5D:1A:04,IEEE802.11,"Wi-Fi AP",1774456848,1774456942,94,-84,35.7532795836967,-78.6671270007928,0
1E:67:BE:5F:B5:D3,IEEE802.11,"Wi-Fi AP",1774456848,1774456942,94,-87,35.7532795836967,-78.6671270007928,0
50:6A:03:28:B7:F2,IEEE802.11,"Wi-Fi AP",1774456848,1774456942,94,-95,35.7532795836967,-78.6671270007928,0
55:0E:AB:31:19:08,Bluetooth,BTLE,1774456435,1774456528,93,0,35.735544537,-78.6508113517778,0
80:80:2C:BA:28:90,IEEE802.11,"Wi-Fi Client",1774455143,1774455235,92,-84,35.7970285000096,-78.6402419164255,0
E4:9B:B0:6A:44:8D,Bluetooth,BTLE,1774455492,1774455584,92,0,35.7817439168766,-78.6400391041303,0
32:DA:0D:CD:5A:38,IEEE802.11,"Wi-Fi Bridged",1774455538,1774455630,92,0,0.0,0.0,1435
2C:64:1F:4A:AE:F3,IEEE802.11,"Wi-Fi Bridged",1774455940,1774456032,92,0,0.0,0.0,1018
08:71:90:8E:DE:5A,IEEE802.11,"Wi-Fi Bridged",1774455940,1774456032,92,0,0.0,0.0,895
4A:35:58:12:67:6F,IEEE802.11,"Wi-Fi Bridged",1774455514,1774455605,91,0,0.0,0.0,1502
00:9E:1E:31:83:67,IEEE802.11,"Wi-Fi Bridged",1774456438,1774456529,91,0,0.0,0.0,280
0E:8D:FB:BC:FE:10,IEEE802.11,"Wi-Fi Client",1774456445,1774456536,91,-83,35.7355420000026,-78.6507866664997,0
4C:FC:AA:B9:A4:56,IEEE802.11,"Wi-Fi Client",1774456213,1774456303,90,-80,35.7379700841565,-78.6501786768501,0
C4:65:16:E8:97:84,IEEE802.11,"Wi-Fi Bridged",1774455597,1774455686,89,0,0.0,0.0,1158
A0:8A:06:C8:6E:AC,IEEE802.11,"Wi-Fi AP",1774455140,1774455227,87,-74,35.7978084289324,-78.6398540736579,0
70:58:A4:CF:05:39,IEEE802.11,"Wi-Fi AP",1774455144,1774455231,87,-92,35.7972785830337,-78.640103583424,0
70:58:A4:60:11:5C,IEEE802.11,"Wi-Fi AP",1774455144,1774455231,87,-90,35.7972785830337,-78.640103583424,0
8A:15:04:DD:CB:66,IEEE802.11,"Wi-Fi Ad-Hoc",1774455478,1774455565,87,-80,35.781784833506,-78.6400110000284,84
AC:B4:80:01:83:4A,IEEE802.11,"Wi-Fi Bridged",1774455599,1774455686,87,0,0.0,0.0,236
E2:55:7D:5E:15:D6,IEEE802.11,"Wi-Fi Ad-Hoc",1774455684,1774455771,87,-68,35.7814055417525,-78.6401311665085,56
C8:78:67:26:4E:1A,IEEE802.11,"Wi-Fi AP",1774455932,1774456019,87,-93,35.7706491128292,-78.6400486025997,0
C8:78:67:B7:E2:A5,IEEE802.11,"Wi-Fi AP",1774455932,1774456019,87,-87,35.7698492886844,-78.6395051773869,0
C8:78:67:BD:34:EF,IEEE802.11,"Wi-Fi AP",1774455932,1774456019,87,-93,35.7706491128292,-78.6400486025997,0
C8:78:67:3B:AF:24,IEEE802.11,"Wi-Fi AP",1774455932,1774456019,87,-89,35.7697646487394,-78.6394260146668,0
C8:78:67:62:69:DC,IEEE802.11,"Wi-Fi AP",1774455932,1774456019,87,-89,35.7697646487394,-78.6394260146668,0
70:A7:41:BE:11:45,IEEE802.11,"Wi-Fi AP",1774455945,1774456032,87,-69,35.7692936066358,-78.6393084222956,1254
F8:0F:F9:3B:36:D0,IEEE802.11,"Wi-Fi Bridged",1774455945,1774456032,87,0,0.0,0.0,532
B2:0D:5D:52:BC:59,IEEE802.11,"Wi-Fi Bridged",1774455945,1774456032,87,0,0.0,0.0,191
68:9E:0B:BD:4C:0E,IEEE802.11,"Wi-Fi Bridged",1774455945,1774456032,87,0,0.0,0.0,1766
E8:38:A0:CC:A2:8E,IEEE802.11,"Wi-Fi Bridged",1774455945,1774456032,87,0,0.0,0.0,228
EE:1F:70:DC:DB:46,IEEE802.11,"Wi-Fi Bridged",1774455945,1774456032,87,0,0.0,0.0,1103
F8:08:4F:30:CE:50,IEEE802.11,"Wi-Fi AP",1774456229,1774456316,87,-87,35.7364507233711,-78.6507049479662,0
D6:0A:DC:0C:FF:47,IEEE802.11,"Wi-Fi AP",1774456323,1774456410,87,-82,35.7358921111499,-78.6528174998678,0
A0:55:1F:73:69:EB,IEEE802.11,"Wi-Fi AP",1774456327,1774456414,87,-73,35.7358601666685,-78.652926777976,0
F0:7B:65:5E:41:CC,IEEE802.11,"Wi-Fi AP",1774456328,1774456415,87,-84,35.7359138055107,-78.6529004164944,0
A0:55:1F:5E:DE:43,IEEE802.11,"Wi-Fi AP",1774456328,1774456415,87,-85,35.7359138055107,-78.6529004164944,0
D0:FC:D0:5F:86:10,IEEE802.11,"Wi-Fi AP",1774456331,1774456418,87,-75,35.7360515830007,-78.6529052500102,0
08:36:C9:D5:73:4D,IEEE802.11,"Wi-Fi AP",1774456332,1774456419,87,-66,35.7363143340041,-78.653028477972,0
CE:57:63:A5:A6:E0,IEEE802.11,"Wi-Fi AP",1774456603,1774456690,87,-72,35.7480612381783,-78.6488384013439,0
4E:B7:D2:7C:D3:56,IEEE802.11,"Wi-Fi Client",1774456603,1774456690,87,-73,35.7445215,-78.648732333,3070
2C:EA:DC:F9:E7:75,IEEE802.11,"Wi-Fi AP",1774456844,1774456931,87,-80,35.7529798345947,-78.6673260054321,0
EC:C3:02:BD:7D:3D,IEEE802.11,"Wi-Fi AP",1774456844,1774456931,87,-91,35.7527832510062,-78.6674547543787,0
4C:CF:7C:82:54:6A,IEEE802.11,"Wi-Fi Bridged",1774456848,1774456935,87,0,0.0,0.0,398
7C:49:CF:1C:03:A6,IEEE802.11,"Wi-Fi AP",1774456852,1774456939,87,-73,35.7525072593766,-78.667655407932,0
3C:28:6D:A0:A5:93,IEEE802.11,"Wi-Fi AP",1774456852,1774456939,87,-66,35.7524807500765,-78.6676296665007,0
52:57:9C:18:9C:8B,IEEE802.11,"Wi-Fi AP",1774455140,1774455226,86,-89,35.7971471672534,-78.6401329211882,0
48:9E:BD:40:B2:EE,IEEE802.11,"Wi-Fi Bridged",1774455686,1774455772,86,0,0.0,0.0,1230
98:03:8E:95:B2:5C,IEEE802.11,"Wi-Fi AP",1774456327,1774456413,86,-94,35.7357693335057,-78.6528603335225,0
84:EB:3E:F6:87:88,IEEE802.11,"Wi-Fi AP",1774456327,1774456413,86,-71,35.7359994000063,-78.6528719000132,0
30:93:BC:70:3F:CF,IEEE802.11,"Wi-Fi AP",1774456327,1774456413,86,-92,35.7357693335057,-78.6528603335225,0
34:53:D2:4B:08:6C,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-88,35.7527114443887,-78.6675035557491,0
06:53:D2:F7:F3:4F,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-90,35.7527114443887,-78.6675035557491,0
5C:FA:25:18:B8:41,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-74,35.7526254166875,-78.6676120004135,0
F4:05:95:06:F1:F6,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-88,35.7527114443887,-78.6675035557491,0
06:05:95:53:0C:A6,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-88,35.7526383750712,-78.6675524586965,0
70:58:A4:2D:03:31,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-68,35.7524535151847,-78.6677117123703,0
1E:FA:25:FA:3E:12,IEEE802.11,"Wi-Fi AP",1774456853,1774456939,86,-74,35.7526254166875,-78.6676120004135,0
7C:35:DF:4E:8A:E9,Bluetooth,BTLE,1774455680,1774455765,85,0,35.7814496668016,-78.6401339334115,0
00:40:AB:7D:8B:67,IEEE802.11,"Wi-Fi Bridged",1774455686,1774455771,85,0,0.0,0.0,666
F7:B2:9B:8D:C4:AB,Bluetooth,BTLE,1774455489,1774455573,84,0,35.7817525415022,-78.6400308332574,0
0F:0D:88:1B:ED:77,Bluetooth,BTLE,1774455636,1774455720,84,0,35.7816743890032,-78.640119944362,0
38:F9:D3:5A:D9:8F,IEEE802.11,"Wi-Fi Bridged",1774455940,1774456024,84,0,0.0,0.0,1936
24:FC:E5:33:73:CE,IEEE802.11,"Wi-Fi Bridged",1774455940,1774456024,84,0,0.0,0.0,1103
6C:33:20:84:6F:9A,Bluetooth,BTLE,1774455681,1774455764,83,0,35.7814045474295,-78.64013228572,0
D8:13:99:DF:B2:0B,IEEE802.11,"Wi-Fi Client",1774456458,1774456540,82,0,0.0,0.0,0
20:04:0F:28:0A:6A,IEEE802.11,"Wi-Fi Bridged",1774455502,1774455583,81,0,0.0,0.0,192
59:7D:6A:DC:D4:02,Bluetooth,BTLE,1774456226,1774456307,81,0,35.7363806458226,-78.6504636259961,0
DC:10:96:75:54:81,Bluetooth,BTLE,1774455608,1774455688,80,0,35.7817335835011,-78.640093749999,0
6C:63:F8:43:FC:A8,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455939,80,0,0.0,0.0,27504
8E:FE:62:50:37:3C,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455939,80,0,0.0,0.0,5157
6A:C1:16:35:8C:00,IEEE802.11,"Wi-Fi Client",1774455859,1774455939,80,0,0.0,0.0,4942
A0:55:1F:0F:22:20,IEEE802.11,"Wi-Fi AP",1774456328,1774456408,80,-86,35.7359786667554,-78.652916624807,0
CC:F4:11:1A:C1:17,IEEE802.11,"Wi-Fi AP",1774455151,1774455230,79,-95,35.7978174172749,-78.6396835002165,0
F8:9E:28:B1:BB:90,IEEE802.11,"Wi-Fi WDS",1774455479,1774455558,79,0,0.0,0.0,230
E2:51:47:9F:A9:EF,IEEE802.11,"Wi-Fi Bridged",1774455495,1774455574,79,0,0.0,0.0,1012
DA:17:A3:BB:73:2C,IEEE802.11,"Wi-Fi Bridged",1774455538,1774455617,79,0,0.0,0.0,300
5E:62:8B:24:9A:38,IEEE802.11,"Wi-Fi AP",1774455853,1774455932,79,-78,35.7731755477252,-78.6405229289522,0
5C:62:8B:32:8E:17,IEEE802.11,"Wi-Fi AP",1774455853,1774455932,79,-78,35.7731735833846,-78.6405235212083,0
0E:C0:BB:C7:3B:0F,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455938,79,0,0.0,0.0,6208
E6:0B:A3:20:0C:36,IEEE802.11,"Wi-Fi Client",1774455859,1774455938,79,-84,35.7722168335025,-78.640589333094,16760
16:D6:41:D9:01:69,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455938,79,0,0.0,0.0,11261
A2:30:66:59:7B:50,IEEE802.11,"Wi-Fi AP",1774455859,1774455938,79,-66,35.7727464241875,-78.6405435911412,0
9A:30:66:EF:30:DC,IEEE802.11,"Wi-Fi AP",1774455859,1774455938,79,-66,35.7728788888416,-78.6405353753633,1390
66:7F:F0:F9:A7:A8,IEEE802.11,"Wi-Fi AP",1774455940,1774456019,79,-91,35.7696852088593,-78.6394187684748,0
F2:DE:84:25:6E:E1,IEEE802.11,"Wi-Fi AP",1774456229,1774456308,79,-74,35.7361980166469,-78.6505176503992,0
26:9C:97:1C:9A:6C,IEEE802.11,"Wi-Fi AP",1774456311,1774456390,79,-71,35.7358986699796,-78.6522143868159,0
3C:6A:D2:B0:5F:A4,IEEE802.11,"Wi-Fi AP",1774456323,1774456402,79,-77,35.735896833,-78.652947167,0
22:3B:FB:A0:4A:09,IEEE802.11,"Wi-Fi AP",1774456324,1774456403,79,-93,35.7358315001581,-78.6527516668396,0
EC:C3:02:7C:82:B6,IEEE802.11,"Wi-Fi AP",1774456327,1774456406,79,-71,35.7362873890573,-78.6530780363369,124
EC:C3:02:D9:55:DC,IEEE802.11,"Wi-Fi AP",1774456327,1774456406,79,-67,35.7362873890573,-78.6530780363369,186
5A:96:71:02:1C:FE,IEEE802.11,"Wi-Fi AP",1774456330,1774456409,79,-79,35.7360062000072,-78.6529156666707,0
58:96:71:79:C4:14,IEEE802.11,"Wi-Fi AP",1774456331,1774456410,79,-48,35.7359999996687,-78.6529192223582,0
06:67:72:37:7C:AA,IEEE802.11,"Wi-Fi AP",1774456332,1774456411,79,-69,35.7361277617319,-78.6529030002997,0
64:67:72:96:B3:71,IEEE802.11,"Wi-Fi AP",1774456332,1774456411,79,-68,35.7361277617319,-78.6529030002997,0
D4:0A:DC:F7:DD:C6,IEEE802.11,"Wi-Fi Bridged",1774456331,1774456410,79,0,0.0,0.0,300
02:7B:65:44:43:C0,IEEE802.11,"Wi-Fi AP",1774456335,1774456414,79,-69,35.7359463332575,-78.6529045418042,0
16:55:1F:82:8B:5E,IEEE802.11,"Wi-Fi AP",1774456335,1774456414,79,-72,35.7359475000078,-78.652904000307,0
32:D3:CF:8F:67:7D,IEEE802.11,"Wi-Fi AP",1774456335,1774456414,79,-78,35.7360324334572,-78.6529594666089,0
F0:7B:65:7E:84:77,IEEE802.11,"Wi-Fi AP",1774456335,1774456414,79,-69,35.7359463332575,-78.6529045418042,0
90:D3:CF:C1:D9:73,IEEE802.11,"Wi-Fi AP",1774456335,1774456414,79,-78,35.7361726667658,-78.6529321905499,0
1E:AD:B1:F8:9A:32,IEEE802.11,"Wi-Fi AP",1774456414,1774456493,79,-95,35.7355734193332,-78.6511593050216,0
71:87:C7:8B:39:3E,Bluetooth,BTLE,1774456433,1774456512,79,0,35.7355455830013,-78.650828,0
4C:BA:D7:27:00:2B,IEEE802.11,"Wi-Fi Client",1774456453,1774456532,79,0,0.0,0.0,0
04:F4:1C:0B:B7:8C,IEEE802.11,"Wi-Fi WDS AP",1774456603,1774456682,79,-56,35.7490121667147,-78.648874662477,3188
C4:B7:57:3C:24:24,IEEE802.11,"Wi-Fi AP",1774456753,1774456832,79,-85,35.7575591139071,-78.6646790822632,0
70:58:A4:09:01:A0,IEEE802.11,"Wi-Fi AP",1774456856,1774456935,79,-91,35.7525520558325,-78.6677246948292,0
70:58:A4:5B:96:45,IEEE802.11,"Wi-Fi AP",1774456856,1774456935,79,-91,35.7525900335561,-78.6676831670761,0
70:58:A4:DA:E6:4F,IEEE802.11,"Wi-Fi AP",1774456856,1774456935,79,-91,35.7525900335561,-78.6676831670761,0
70:58:A4:3A:0A:7B,IEEE802.11,"Wi-Fi AP",1774456857,1774456936,79,-59,35.7524134287587,-78.6677298215623,0
70:58:A4:FD:11:31,IEEE802.11,"Wi-Fi AP",1774456857,1774456936,79,-59,35.7524134287587,-78.6677298215623,0
70:58:A4:6A:D5:8E,IEEE802.11,"Wi-Fi AP",1774456857,1774456936,79,-78,35.7524089113088,-78.6677332889943,0
70:58:A4:99:19:0B,IEEE802.11,"Wi-Fi AP",1774456857,1774456936,79,-77,35.7524089113088,-78.6677332889943,0
5C:FA:25:ED:7E:3E,IEEE802.11,"Wi-Fi AP",1774456859,1774456938,79,-73,35.7525540831035,-78.6675056666823,0
6C:CD:D6:A4:58:E2,IEEE802.11,"Wi-Fi AP",1774456863,1774456942,79,-94,35.7527438335049,-78.6673105833935,0
AC:E2:D3:79:6E:B0,IEEE802.11,"Wi-Fi Bridged",1774455591,1774455669,78,0,0.0,0.0,678
00:54:AF:E8:AC:A4,IEEE802.11,"Wi-Fi AP",1774456339,1774456417,78,-74,35.7360440000795,-78.6526312493964,0
2C:67:BE:FC:30:1F,IEEE802.11,"Wi-Fi AP",1774456844,1774456922,78,-78,35.7541505,-78.666596333,0
44:5C:E9:FA:9A:23,Bluetooth,BTLE,1774456328,1774456405,77,0,35.7359585553384,-78.6528986113427,0
41:83:6C:93:3F:4E,Bluetooth,BTLE,1774456329,1774456406,77,0,35.7359529446683,-78.6529194443418,0
5C:B2:6D:11:A8:AD,IEEE802.11,"Wi-Fi Client",1774455657,1774455732,75,-69,35.7815410415025,-78.6401429167965,0
12:5F:04:59:AC:52,IEEE802.11,"Wi-Fi Bridged",1774456855,1774456930,75,0,0.0,0.0,1343
49:72:8C:AA:81:97,Bluetooth,BTLE,1774456454,1774456528,74,0,35.735544812375,-78.650810979125,0
44:03:F1:DF:95:74,Bluetooth,BTLE,1774456602,1774456676,74,0,35.7484855557374,-78.6488648277523,0
6F:AD:7B:B9:9A:01,Bluetooth,BTLE,1774456603,1774456677,74,0,35.7481567144663,-78.6488444491966,0
ED:CA:91:DE:4C:15,Bluetooth,BTLE,1774456456,1774456529,73,0,35.735544895875,-78.65081097925,0
54:D0:F4:EE:D1:5B,Bluetooth,BTLE,1774456602,1774456675,73,0,35.7476434336471,-78.6488317628597,0
4C:E7:06:6F:62:77,Bluetooth,BTLE,1774456602,1774456675,73,0,35.7476597334467,-78.6488322296966,0
D6:CC:64:49:95:2C,IEEE802.11,"Wi-Fi Client",1774455859,1774455931,72,0,0.0,0.0,5814
6C:7E:67:35:C2:24,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455931,72,0,0.0,0.0,3279
46:B7:F1:03:39:CF,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455931,72,0,0.0,0.0,6300
1A:66:04:84:88:D8,IEEE802.11,"Wi-Fi Bridged",1774455859,1774455931,72,0,0.0,0.0,11566
